id,time,place,magnitude,longitude,latitude
ak024brrl9to,1726185225880,"29 km NNW of Susitna, Alaska",1.7,-150.6855,61.798
us7000ndee,1726185085685,"44 km ESE of Calama, Chile",4.7,-68.5046,-22.5521
nc75061146,1726184960540,"20 km ESE of Lopez Point, CA",0.98,-121.344,35.9923333333333
us7000nded,1726184894614,"Izu Islands, Japan region",5.2,141.3197,30.9497
tx2024rzse,1726184463247,"16 km NW of Midland, Texas",1.1,-102.188,32.118
ci40732215,1726184442470,"6 km N of Malibu, CA",1.93,-118.8038333,34.056
hv74454831,1726184404240,"2 km SW of Pāhala, Hawaii",2.85,-155.497666666667,19.1845
ci40732207,1726183885960,"91 km ESE of Maneadero, B.C., MX",2.04,-115.6415,31.4895
us7000nde8,1726183640609,"15 km WSW of Sitabamba, Peru",4.5,-77.8491,-8.0941
nc75061136,1726182751920,"2 km NW of The Geysers, CA",0.75,-122.77783203125,38.7919998168945
ci40732199,1726182592170,"11 km N of Ocotillo Wells, CA",2.89,-116.1238333,33.2446667
uw62037462,1726182381230,"1 km WNW of Kapowsin, Washington",1.6,-122.2425,46.990833333333335
nc75061126,1726182320380,"9 km WNW of Cobb, CA",0.94,-122.824501037598,38.8440017700195
nc75061121,1726181941530,"9 km NE of Cloverdale, CA",0.65,-122.951333333333,38.8735
nc75061116,1726181400430,"7 km NW of The Geysers, CA",0.4,-122.821166992188,38.8136672973633
uw62037452,1726181351780,"0 km E of Sweet Home, Oregon",1.33,-122.73283333333333,44.39783333333333
nc75061111,1726180681670,"2 km NNE of The Geysers, CA",1.1,-122.747833251953,38.7953338623047
pr71459883,1726180527650,"52 km NNW of San Antonio, Puerto Rico",3.39,-67.3461666666667,18.9061666666667
nc75061106,1726180442970,"10 km NW of The Geysers, CA",0.77,-122.852500915527,38.8221664428711
uu80082406,1726179951130,"15 km NE of Milford, Utah",1.2,-112.871666666667,38.4891666666667
nc75061096,1726179146080,"1 km NE of Johnstonville, CA",2.25,-120.581,40.3935
uw62037437,1726179074350,"3 km NW of Venersborg, Washington",0.96,-122.45683333333334,45.7985
us7000nddg,1726178805684,"76 km WNW of Puro Pinget, Philippines",4.7,119.6665,17.8635
us7000nddf,1726178657336,"268 km N of Saga, China",4.4,85.2827,31.7488
ci40732143,1726178562580,"8 km S of Mojave, CA",1.52,-118.1893333,34.9858333
pr71459873,1726178276060,"56 km NNW of San Antonio, Puerto Rico",3.35,-67.3798333333333,18.9311666666667
uw62037422,1726177861770,"3 km N of Woods Creek, Washington",1.6500000000000001,-121.88933333333334,47.910833333333336
ak024brqcht1,1726177494134,"25 km SSE of Kokhanok, Alaska",2.0,-154.5842,59.2292
mb90061328,1726177090340,"5 km SSW of Toston, Montana",0.72,-111.465333333333,46.1291666666667
ak024brqaap9,1726176868938,"21 km WNW of Valdez, Alaska",2.3,-146.7435,61.1766
pr71459868,1726176650140,"48 km NNW of San Antonio, Puerto Rico",3.29,-67.2955,18.8916666666667
ci40732119,1726176336930,"5 km N of Malibu, CA",1.55,-118.8085,34.0506667
ci37683812,1726176227760,"20 km ESE of Anza, CA",0.37,-116.4773333,33.4888333
ci40732111,1726176218090,"20 km ESE of Anza, CA",0.68,-116.477,33.488
us7000ndd6,1726175226516,"14 km NNW of Belén, Nicaragua",4.3,-85.9199,11.6268
uu80082401,1726174914430,"15 km NE of Milford, Utah",0.03,-112.879666666667,38.4931666666667
nn00884616,1726174042223,"45 km WNW of Indian Springs, Nevada",-0.5,-116.1416,36.7156
nc75061071,1726174032150,"10 km WNW of Laytonville, CA",1.6,-123.590833333333,39.718
tx2024rzmh,1726173758439,"56 km S of Whites City, New Mexico",1.7,-104.393,31.668
ak024brpqk0w,1726173738561,"53 km NNW of Petersville, Alaska",2.1,-151.0269,62.9596
hv74454576,1726173444680,"10 km ENE of Pāhala, Hawaii",1.82000005,-155.39582824707,19.2514991760254
ci40732071,1726173265640,"6 km N of Malibu, CA",1.93,-118.8155,34.0631667
ak024brpo5vj,1726173062004,"27 km NW of Valdez, Alaska",1.7,-146.754,61.2873
ak024brpnn62,1726172939628,"38 km E of Chase, Alaska",1.8,-149.3672,62.4804
us7000ndg6,1726172917362,southeast of the Loyalty Islands,4.6,173.4278,-22.4374
tx2024rzlo,1726172477311,"52 km SSE of Whites City, New Mexico",2.0,-104.257,31.716
nc75061056,1726172294450,"9 km WNW of Cobb, CA",0.4,-122.818496704102,38.84033203125
av93020794,1726171944280,"34 km W of Chignik Lake, Alaska",-0.08,-159.308166666667,56.2235
uw62037367,1726171518830,"15 km NNW of Amanda Park, Washington",2.65,-123.998,47.58116666666667
nc75061051,1726171414640,"9 km WNW of Cobb, CA",0.72,-122.824501037598,38.8401679992676
nc75061046,1726170657520,"7 km NW of The Geysers, CA",0.69,-122.824501037598,38.818000793457
uu80082386,1726170174580,"25 km ENE of West Yellowstone, Montana",0.8,-110.799833333333,44.7406666666667
ci40732039,1726169946190,"16 km NNE of Apple Valley, CA",1.56,-117.1148333,34.6343333
nn00884603,1726169216745,"8 km ENE of Goldfield, Nevada",1.3,-117.1444,37.7387
av93261548,1726169165020,"9 km W of Akutan, Alaska",-0.45,-165.917166666667,54.143
us7000ndcl,1726169037153,"134 km ESE of Madang, Papua New Guinea",4.6,146.9721,-5.4875
ok2024rzjm,1726168644839,"5 km SSE of Mill Creek, Oklahoma",1.41,-96.80466667,34.35666667
tx2024rzjj,1726168470968,"40 km ESE of Balmorhea, Texas",1.4,-103.331,30.914
tx2024rzjg,1726168179243,"51 km SSE of Whites City, New Mexico",1.8,-104.268,31.72
mb90061323,1726168113950,"15 km SSE of Harrison, Montana",0.92,-111.7115,45.576
pr71459863,1726167968760,"6 km ESE of La Parguera, Puerto Rico",2.25,-66.9936666666667,17.951
nc75061031,1726167892450,"9 km WNW of Cobb, CA",0.49,-122.825836181641,38.8388328552246
uw62037317,1726167735130,"11 km ENE of Mission, Canada",1.52,-122.1545,49.17816666666667
ci40732007,1726167661190,"6 km N of Malibu, CA",2.27,-118.8038333,34.0543333
us7000ndcj,1726167535585,south of the Kermadec Islands,4.7,-178.3551,-34.8941
ok2024rziu,1726167444710,"8 km NW of Prague, Oklahoma",1.82,-96.74383333,35.551
ak024brolg1u,1726167038109,"24 km N of Skwentna, Alaska",2.0,-151.361,62.2062
ok2024rzim,1726166839760,"3 km SSW of Mill Creek, Oklahoma",1.4,-96.84616667,34.3795
nc75061021,1726166677530,"8 km WNW of Cobb, CA",1.27,-122.80899810791,38.8321647644043
av93020789,1726166363970,"86 km SE of King Salmon, Alaska",0.48,-155.484833333333,58.2158333333333
nc75061006,1726166296240,"6 km W of Templeton, CA",1.24,-120.777666666667,35.5473333333333
nc75061001,1726166178750,"8 km WNW of Cobb, CA",0.4,-122.808502197266,38.8356666564941
mb90061268,1726164814270,"29 km SSE of Virginia City, Montana",1.29,-111.744833333333,45.0733333333333
nc75060996,1726164553490,"6 km E of Bonadelle Ranchos-Madera Ranchos, CA",1.91,-119.804666666667,36.9993333333333
hv74454381,1726164549360,"21 km E of Naalehu, Hawaii",2.1500001,-155.380493164062,19.0306663513184
nc75060991,1726164282580,"2 km  of The Geysers, CA",0.48,-122.760833333333,38.7928333333333
nc75060986,1726164256000,"9 km WNW of Cobb, CA",0.68,-122.823997497559,38.8421669006348
nc75060981,1726164135040,"23 km WSW of New Idria, CA",1.68,-120.894666666667,36.3138333333333
mb90061318,1726164051200,"0 km SE of Mullan, Idaho",1.9,-115.797,47.467
us7000ndc7,1726164045782,"225 km E of Levuka, Fiji",4.4,-178.5682,-17.8529
nn00884601,1726164018305,"36 km WNW of Indian Springs, Nevada",-0.3,-116.0574,36.6601
nc75060976,1726163697260,"11 km NW of Petrolia, CA",1.79,-124.391833333333,40.3765
tx2024rzgr,1726163502173,"18 km NNE of Hermleigh, Texas",1.3,-100.685,32.786
ci37683684,1726162499260,"12 km SSE of Malibu, CA",1.38,-118.76,33.9033333
ci40731903,1726162483950,"4 km N of Malibu, CA",1.56,-118.8165,34.0386667
ok2024rzgb,1726162456280,"8 km SW of Iron Post, Oklahoma",1.16,-96.47333333,35.67016667
hv74454321,1726162451500,"6 km SSW of Volcano, Hawaii",1.83,-155.25016784668,19.3888339996338
nn00884593,1726161895068,"14 km NNW of Indian Springs, Nevada",0.6,-115.7365,36.6871
ci40731887,1726161487940,"6 km N of Malibu, CA",2.21,-118.8061667,34.054
uw62045526,1726161484730,"3 km SSW of Bethel, Washington",0.73,-122.65883333333333,47.464666666666666
nc75060966,1726161301720,"2 km NW of The Geysers, CA",0.39,-122.778,38.792
hv74454271,1726161181390,"7 km S of Pāhala, Hawaii",1.65,-155.481,19.1351666666667
ak024brnresq,1726161025064,"6 km SSE of Willow, Alaska",1.9,-149.9916,61.6902
uw62045511,1726160513940,"24 km N of Amboy, Washington",1.25,-122.50666666666666,46.123333333333335
ak024brnfn19,1726160133097,"28 km NNE of Skwentna, Alaska",1.8,-151.2515,62.2411
ci40731863,1726159837710,"6 km N of Malibu, CA",2.11,-118.8105,34.06
hv74454206,1726159686190,"9 km SE of Volcano, Hawaii",1.72,-155.179168701172,19.3721675872803
hv74454201,1726159542370,"1 km SW of Pāhala, Hawaii",1.84000003,-155.487838745117,19.1946659088135
ci40731847,1726159052300,"5 km N of Malibu, CA",3.43,-118.8033333,34.0535
ak024brnar4w,1726158773443,"33 km NW of Valdez, Alaska",1.8,-146.8025,61.3385
nc75060956,1726158717030,"7 km WNW of Hamilton City, CA",2.34,-122.089,39.7575
ok2024rzdy,1726158633159,"5 km ESE of Owasso, Oklahoma",1.42,-95.802,36.24483333
nc75060951,1726158520070,"2 km NW of The Geysers, CA",0.4,-122.777333333333,38.7923333333333
ci40731839,1726158483560,"6 km N of Malibu, CA",1.83,-118.8018333,34.0555
ci37683676,1726158450060,"6 km N of Malibu, CA",1.16,-118.8191667,34.0556667
ci40731831,1726158436430,"3 km N of Malibu, CA",1.53,-118.8081667,34.0328333
ci40731823,1726158244580,"5 km N of Malibu, CA",2.16,-118.8018333,34.0493333
ak024brn7wzh,1726157969576,"82 km WNW of Karluk, Alaska",1.6,-155.74,57.8557
us7000ndbu,1726157789151,"56 km SW of Adak, Alaska",3.1,-177.1412,51.4802
ci40731815,1726157760100,"5 km N of Malibu, CA",2.5,-118.8186667,34.0468333
ci40731807,1726157732490,"6 km N of Malibu, CA",2.78,-118.8055,34.0561667
tx2024rzdh,1726157401328,"34 km WSW of Ackerly, Texas",1.6,-102.053,32.403
us7000ndal,1726157129972,"34 km WNW of Squamish, Canada",2.9,-123.604,49.8207
tx2024rzdb,1726156979531,"31 km E of McKinney Acres, Texas",1.8,-102.199,32.281
ci40731783,1726156965030,"6 km N of Malibu, CA",1.9,-118.8091667,34.0573333
ci40731775,1726156956670,"5 km NNW of Malibu, CA",1.23,-118.8215,34.0483333
av93261143,1726156562380,"86 km WSW of Adak, Alaska",2.64,-177.680333333333,51.4555
hv74454096,1726156438390,"6 km S of Volcano, Hawaii",1.96,-155.235666666667,19.3825
av93261138,1726156341460,"87 km NNW of Karluk, Alaska",0.15,-154.986833333333,58.2998333333333
ci40731767,1726156320540,"6 km N of Malibu, CA",0.99,-118.8185,34.063
hv74454091,1726156287590,"6 km SSW of Volcano, Hawaii",1.72,-155.246673583984,19.3848323822021
hv74454081,1726156035920,"8 km S of Volcano, Hawaii",1.77,-155.227828979492,19.367000579834
hv74454071,1726155680550,"23 km E of Pāhala, Hawaii",1.76999998,-155.260162353516,19.1868324279785
ci40731759,1726155649880,"7 km N of Malibu, CA",3.44,-118.7971667,34.0635
ci40731743,1726155277130,"6 km N of Malibu, CA",1.66,-118.8128333,34.0613333
nn00884580,1726155123656,"8 km ENE of Goldfield, Nevada",1.9,-117.1482,37.736
ci40731735,1726155029440,"6 km N of Malibu, CA",1.78,-118.8171667,34.059
ci40731695,1726153582840,"5 km N of Malibu, CA",1.51,-118.8143333,34.051
ci40731687,1726152886900,"5 km N of Malibu, CA",1.43,-118.8148333,34.0476667
nc75060926,1726152724580,"4 km NNW of The Geysers, CA",0.75,-122.787498474121,38.8068351745605
ak024brm6zzv,1726152425877,"9 km SSW of Tyonek, Alaska",1.7,-151.1909,60.9913
ci40731671,1726152169140,"7 km N of Malibu, CA",2.13,-118.8143333,34.0661667
ci40731663,1726152148050,"3 km N of Malibu, CA",1.34,-118.8145,34.0338333
nc75060921,1726151843450,"14 km S of Tres Pinos, CA",2.2,-121.296166666667,36.6688333333333
tx2024rzad,1726151684695,"34 km WSW of Ackerly, Texas",2.8,-102.054,32.408
ci40731655,1726151684080,"6 km N of Malibu, CA",1.73,-118.8135,34.0561667
ci37683668,1726151525990,"5 km N of Malibu, CA",2.02,-118.8148333,34.0471667
ci40731647,1726151484140,"5 km N of Malibu, CA",2.23,-118.815,34.0533333
ci40731639,1726151448210,"6 km NNW of Malibu, CA",2.47,-118.8273333,34.0578333
ci40731623,1726151301610,"6 km N of Malibu, CA",4.69,-118.8126667,34.0565
ak024brm1oo5,1726150946298,"113 km SE of McCarthy, Alaska",1.9,-141.6236,60.629
hv74453931,1726150113060,"15 km SSW of Volcano, Hawaii",1.82000005,-155.290664672852,19.3103332519531
nc75060911,1726149790710,"2 km SE of The Geysers, CA",1.06,-122.73983001709,38.7644996643066
ci40731591,1726149783410,"4 km N of Huntington Beach, CA",2.27,-117.998,33.7251667
uw62045471,1726149696350,"38 km NNE of Amboy, Washington",0.41000000000000003,-122.18133333333333,46.205
us7000nda5,1726149572928,"Bonin Islands, Japan region",4.7,141.8595,27.5373
uw62045466,1726149043500,"7 km WSW of Chelan, Washington",1.02,-120.1005,47.80466666666667
av93020784,1726148946970,"67 km WNW of Ninilchik, Alaska",0.23,-152.8315,60.2331666666667
nc75060906,1726148772240,"7 km SW of Manton, CA",1.64,-121.907666666667,40.3668333333333
av93260888,1726148066270,"65 km WNW of Beluga, Alaska",0.53,-152.255,61.3123333333333
hv74453866,1726146324980,"9 km SE of Volcano, Hawaii",1.78,-155.179000854492,19.3731670379639
uw62045446,1726145916010,"0 km W of Maple Falls, Washington",0.91,-122.087,48.925
uu80082371,1726144524050,"15 km NE of Milford, Utah",-0.44,-112.879166666667,38.4913333333333
hv74453811,1726144494110,"5 km SW of Volcano, Hawaii",1.70000005,-155.266326904297,19.4016666412354
nc75060896,1726143755150,"13 km SE of Anderson, CA",1.74,-122.183333333333,40.3665
nc75060891,1726143387730,"7 km WNW of Cobb, CA",0.8,-122.801834106445,38.8281669616699
ci40731535,1726143367830,"6 km SSW of Lytle Creek, CA",1.14,-117.5351667,34.2106667
nc75060886,1726143073960,"7 km NW of The Geysers, CA",0.75,-122.81616973877,38.8193321228027
ak024brks18s,1726142967483,"24 km ENE of Beluga, Alaska",1.8,-150.6597,61.2195
av93260768,1726142546140,"63 km ENE of Pedro Bay, Alaska",-0.31,-153.084333333333,60.0286666666667
nc75060881,1726141444100,"6 km WNW of Cobb, CA",1.1,-122.788330078125,38.8253326416016
uw62045436,1726141403120,"7 km SSE of Desert Aire, Washington",0.61,-119.87516666666667,46.617333333333335
ak024brkduyj,1726141394196,"11 km NW of Susitna North, Alaska",1.7,-150.0281,62.2256
hv74453686,1726140665050,"6 km S of Volcano, Hawaii",1.89,-155.236333333333,19.3798333333333
av93020754,1726139929090,"11 km ENE of Dutch Harbor, Alaska",0.24,-166.395833333333,53.9405
nn00884586,1726139914713,"2 km WSW of Lake Davis, California",1.0,-120.5107,39.8642
uw62045431,1726139554430,"12 km E of Scotts Mills, Oregon",0.8300000000000001,-122.50766666666667,45.029833333333336
hv74453651,1726139508060,"7 km S of Volcano, Hawaii",1.62,-155.235,19.3778333333333
hv74453641,1726139398290,"7 km SSE of Volcano, Hawaii",1.89999998,-155.217330932617,19.3756675720215
ci40731511,1726138521250,"10 km SW of Salton City, CA",1.07,-116.0331667,33.234
nc75060876,1726138067540,"7 km NW of The Geysers, CA",0.75,-122.817337036133,38.8186683654785
nn00884583,1726137912141,"38 km WNW of Indian Springs, Nevada",-0.1,-116.071,36.6912
ci40731503,1726137758890,"11 km NE of Borrego Springs, CA",0.93,-116.2805,33.3101667
ci40731495,1726137660890,"14 km NE of Yucaipa, CA",1.52,-116.919,34.1031667
ak024brjrt66,1726137626702,"38 km WNW of Lake Minchumina, Alaska",2.8,-153.0173,64.0447
hv74453541,1726136902240,"13 km SSE of Volcano, Hawaii",1.85,-155.163497924805,19.3403339385986
nn00884572,1726136887294,"17 km SE of Alamo, Nevada",1.6,-115.0443,37.2417
ci40731487,1726136773880,"13 km NNW of Mojave, CA",1.01,-118.2258333,35.1611667
av93020744,1726136718930,"95 km S of Kokhanok, Alaska",-0.26,-154.602666666667,58.584
ak024brja6o6,1726135083583,"54 km NNE of Chenega, Alaska",1.7,-147.4791,60.4808
ci40731471,1726134456370,"21 km SW of Lamont, CA",1.38,-119.0808333,35.126
ci40731463,1726134126370,"7 km N of Borrego Springs, CA",1.16,-116.3793333,33.3151667
ci40731455,1726133693310,"15 km SW of Searles Valley, CA",0.5,-117.5006667,35.653
av93020739,1726133263100,"57 km NW of Beluga, Alaska",0.42,-151.927166666667,61.4646666666667
pr71459833,1726132943940,"48 km NW of San Antonio, Puerto Rico",3.36,-67.4293333333333,18.7993333333333
ci40731447,1726132560460,"13 km WNW of Progreso, B.C., MX",1.9,-115.7028333,32.6326667
nc75060871,1726131864550,"15 km NE of Arroyo Grande, CA",1.82,-120.4985,35.232
uw62045421,1726131546760,"35 km S of Morton, Washington",1.19,-122.22183333333334,46.23883333333333
hv74453361,1726131388330,"7 km WNW of Pāhala, Hawaii",2.16000009,-155.549835205078,19.2188339233398
av93020734,1726130852240,"86 km NNW of Karluk, Alaska",0.03,-154.981833333333,58.2941666666667
hv74453341,1726130632780,"7 km S of Volcano, Hawaii",1.77999997,-155.225830078125,19.3738327026367
ci40731431,1726130465200,"5 km N of Cabazon, CA",0.99,-116.7931667,33.9635
hv74453331,1726130240530,"6 km SSW of Volcano, Hawaii",2.33,-155.246333333333,19.3896666666667
nc75060851,1726130238380,"14 km S of Tres Pinos, CA",2.09,-121.2915,36.67
us7000nd8m,1726130073226,"1 km ENE of Yalí, Colombia",4.8,-74.8235,6.6775
ak024brii48p,1726129628134,"95 km ESE of King Salmon, Alaska",1.5,-155.0898,58.4468
nc75060846,1726129289000,"7 km NNW of The Geysers, CA",0.63,-122.809669494629,38.8251647949219
ci40731423,1726129115680,"4 km NNE of Lake Henshaw, CA",0.41,-116.7545,33.2753333
ok2024ryns,1726129051570,"11 km NW of Morrison, Oklahoma",1.09,-97.11216667,36.36083333
tx2024rynp,1726128879447,"48 km W of Mentone, Texas",2.3,-104.116,31.697
nc75060841,1726128417600,"10 km NW of The Geysers, CA",0.76,-122.855499267578,38.8271675109863
nc75060836,1726128357880,"6 km NW of The Geysers, CA",0.74,-122.817001342773,38.8016662597656
ci40731407,1726127300090,"2 km NE of Loma Linda, CA",0.94,-117.2461667,34.057
us7000nd8g,1726126794375,"226 km WSW of Bariq, Saudi Arabia",4.9,40.0457,17.954
us7000nd8h,1726126768240,"203 km N of Massawa, Eritrea",4.4,39.8345,17.4104
hv74453216,1726126596670,"5 km S of Volcano, Hawaii",1.75,-155.244171142578,19.3906669616699
tx2024rymj,1726126539011,"30 km E of McKinney Acres, Texas",2.2,-102.201,32.282
tx2024rymc,1726126142067,"17 km NW of Westbrook, Texas",1.2,-101.151,32.465
ci40731399,1726125901700,"18 km ESE of Anza, CA",0.57,-116.4835,33.509
ci40731391,1726125518350,"12 km SE of Anza, CA",0.32,-116.5851667,33.4825
ak024brhsxcx,1726124995214,"62 km N of Chickaloon, Alaska",2.2,-148.5973,62.357
mb90061253,1726123962280,"33 km E of Swan Lake, Montana",1.26,-113.4025,47.9035
hv74453126,1726123837000,"6 km SSW of Volcano, Hawaii",2.77,-155.247666666667,19.389
us7000nd8a,1726123573539,"226 km WSW of Bariq, Saudi Arabia",4.9,40.0717,17.9099
nc75060826,1726123543540,"7 km NW of The Geysers, CA",1.31,-122.820335388184,38.8098335266113
ci40731383,1726123507240,"2 km W of Yucaipa, CA",2.23,-117.0653333,34.0315
nc75060816,1726123486710,"8 km SW of The Geysers, CA",1.16,-122.80249786377,38.7200012207031
hv74453121,1726123260640,"1 km SE of Pāhala, Hawaii",1.28,-155.469,19.1958333333333
ci40731375,1726123171880,"42 km ENE of Ensenada, B.C., MX",2.34,-116.2126667,32.0265
ak024brhckwq,1726122808903,"62 km SSW of Skwentna, Alaska",0.8,-151.976,61.5043
hv74453106,1726122675890,"7 km S of Volcano, Hawaii",1.72000003,-155.23616027832,19.3775005340576
ci40731367,1726122583720,"20 km NW of Grapevine, CA",1.63,-119.0676667,35.0891667
nc75060801,1726122556600,"4 km NNE of Hollister, CA",0.9,-121.397666666667,36.8855
nc75060796,1726122408820,"11 km SSE of Parkfield, CA",2.88,-120.369,35.8171666666667
nc75060791,1726122272360,"9 km NW of The Geysers, CA",1.33,-122.845169067383,38.8214988708496
us7000nd83,1726122056529,"225 km W of Ad Darb, Saudi Arabia",4.7,40.1262,17.7435
us7000nd8k,1726122023792,"169 km SW of Merizo Village, Guam",5.1,143.7881,12.0
ci40731351,1726121628580,"13 km WNW of Anza, CA",0.75,-116.8071667,33.5805
hv74453066,1726121496530,"5 km S of Volcano, Hawaii",1.75,-155.241500854492,19.3961658477783
hv74453061,1726121495450,"6 km S of Volcano, Hawaii",1.70000005,-155.230163574219,19.3808326721191
